timestamp,pair,event,price,version,metrics_json
2025-12-14T06:18:45.040787+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 4.558843941860097e-05, ""long_vol"": 4.512603462533455e-05, ""ratio"": 1.0102469626925035, ""rolling_mean"": 90198.34283333334, ""rolling_std"": 11.28329545137076, ""history_length"": 60}"
2025-12-14T06:18:45.040787+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013085877604013848, ""long_vol"": 9.632347592260745e-05, ""ratio"": 1.3585346125307909, ""rolling_mean"": 3111.236833333332, ""rolling_std"": 0.8516494298785684, ""history_length"": 60}"
2025-12-14T06:18:56.917029+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 4.557117611537768e-05, ""long_vol"": 4.512596616615433e-05, ""ratio"": 1.0098659372208028, ""rolling_mean"": 90198.49116666667, ""rolling_std"": 11.572284261224324, ""history_length"": 60}"
2025-12-14T06:18:56.917029+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00012709920444258941, ""long_vol"": 9.42729381223213e-05, ""ratio"": 1.348204553439029, ""rolling_mean"": 3111.300999999999, ""rolling_std"": 0.94644687907738, ""history_length"": 60}"
2025-12-14T06:19:08.947826+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 4.555361466003183e-05, ""long_vol"": 4.51261077048118e-05, ""ratio"": 1.0094736057897244, ""rolling_mean"": 90198.63933333335, ""rolling_std"": 11.851968851195096, ""history_length"": 60}"
2025-12-14T06:19:08.947826+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.0001266273429059058, ""long_vol"": 9.461806716915512e-05, ""ratio"": 1.3382998268134725, ""rolling_mean"": 3111.359166666666, ""rolling_std"": 1.0464683005016835, ""history_length"": 60}"
2025-12-14T06:19:20.902725+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00012678776407883122, ""long_vol"": 9.464405836446761e-05, ""ratio"": 1.3396272969464227, ""rolling_mean"": 3111.417166666666, ""rolling_std"": 1.1336832004004063, ""history_length"": 60}"
2025-12-14T06:19:32.837915+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.0001338520753742811, ""long_vol"": 9.681118959606039e-05, ""ratio"": 1.3826095509493466, ""rolling_mean"": 3111.467999999999, ""rolling_std"": 1.1933272101601131, ""history_length"": 60}"
2025-12-14T06:19:44.598364+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.4475568861392436e-05, ""long_vol"": 4.802193829025703e-05, ""ratio"": 1.13438921461537, ""rolling_mean"": 90198.8965, ""rolling_std"": 12.336290658191142, ""history_length"": 60}"
2025-12-14T06:19:44.598364+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015496194351983142, ""long_vol"": 0.00010497008187806851, ""ratio"": 1.476248667690215, ""rolling_mean"": 3111.5033333333326, ""rolling_std"": 1.2184856768271024, ""history_length"": 60}"
2025-12-14T06:19:56.875681+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.5996069196714585e-05, ""long_vol"": 4.838324513429953e-05, ""ratio"": 1.1573442219777488, ""rolling_mean"": 90198.7885, ""rolling_std"": 12.212923111695657, ""history_length"": 60}"
2025-12-14T06:19:56.875681+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015815960393458239, ""long_vol"": 0.00010531986802620208, ""ratio"": 1.501707198258495, ""rolling_mean"": 3111.533166666666, ""rolling_std"": 1.234238242620956, ""history_length"": 60}"
2025-12-14T06:20:09.152975+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.038182163338556e-05, ""long_vol"": 5.350458227023459e-05, ""ratio"": 1.3154354009888238, ""rolling_mean"": 90198.415, ""rolling_std"": 12.023188964719056, ""history_length"": 60}"
2025-12-14T06:20:09.152975+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00016437403909421412, ""long_vol"": 0.00010610417885569813, ""ratio"": 1.549175921881108, ""rolling_mean"": 3111.558833333333, ""rolling_std"": 1.2385449249314646, ""history_length"": 60}"
2025-12-14T06:20:20.913969+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.25789410149045e-05, ""long_vol"": 5.436950920317479e-05, ""ratio"": 1.334919922555902, ""rolling_mean"": 90197.92333333332, ""rolling_std"": 11.90026216299487, ""history_length"": 60}"
2025-12-14T06:20:20.913969+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015357493804437012, ""long_vol"": 0.00010650807422893747, ""ratio"": 1.441908880206238, ""rolling_mean"": 3111.5886666666656, ""rolling_std"": 1.2351414750047351, ""history_length"": 60}"
2025-12-14T06:20:32.900419+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.257862475350394e-05, ""long_vol"": 5.4369702082222147e-05, ""ratio"": 1.3349093699970036, ""rolling_mean"": 90197.43149999998, ""rolling_std"": 11.754892212699783, ""history_length"": 60}"
2025-12-14T06:20:32.900419+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015357493804437012, ""long_vol"": 0.00010650807422893748, ""ratio"": 1.4419088802062379, ""rolling_mean"": 3111.6184999999987, ""rolling_std"": 1.230993570044766, ""history_length"": 60}"
2025-12-14T06:20:44.700525+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.257862475350394e-05, ""long_vol"": 5.4369505306867686e-05, ""ratio"": 1.3349142013314617, ""rolling_mean"": 90196.93983333332, ""rolling_std"": 11.58676648590345, ""history_length"": 60}"
2025-12-14T06:20:44.700525+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015357492201694155, ""long_vol"": 0.0001065080703467709, ""ratio"": 1.4419087822822207, ""rolling_mean"": 3111.648166666666, ""rolling_std"": 1.2260000990774376, ""history_length"": 60}"
2025-12-14T06:20:56.636928+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.225074367557936e-05, ""long_vol"": 5.243704557309496e-05, ""ratio"": 1.377856873626966, ""rolling_mean"": 90196.44666666667, ""rolling_std"": 11.395527172887205, ""history_length"": 60}"
2025-12-14T06:20:56.636928+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015250107464514785, ""long_vol"": 0.00010629808349318516, ""ratio"": 1.4346549780921007, ""rolling_mean"": 3111.6779999999994, ""rolling_std"": 1.2200941891954558, ""history_length"": 60}"
2025-12-14T06:21:09.102796+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.224964675646111e-05, ""long_vol"": 4.733839440774014e-05, ""ratio"": 1.5262377961988465, ""rolling_mean"": 90196.12366666665, ""rolling_std"": 11.40691211304752, ""history_length"": 60}"
2025-12-14T06:21:09.102796+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013962863807459168, ""long_vol"": 0.00010469802501235943, ""ratio"": 1.3336320151035204, ""rolling_mean"": 3111.710166666666, ""rolling_std"": 1.2112390233770773, ""history_length"": 60}"
2025-12-14T06:21:21.441207+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.953182651880905e-05, ""long_vol"": 4.7338280740916936e-05, ""ratio"": 1.4688287244599714, ""rolling_mean"": 90196.06083333334, ""rolling_std"": 11.452125003264014, ""history_length"": 60}"
2025-12-14T06:21:21.441207+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013625534662221108, ""long_vol"": 0.00010470557953151802, ""ratio"": 1.301318871753115, ""rolling_mean"": 3111.7488333333326, ""rolling_std"": 1.1926073013114116, ""history_length"": 60}"
2025-12-14T06:21:33.675848+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.09451520137449e-05, ""long_vol"": 4.8151529838798155e-05, ""ratio"": 1.4733727516291861, ""rolling_mean"": 90195.895, ""rolling_std"": 11.613749814153573, ""history_length"": 60}"
2025-12-14T06:21:33.675848+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013625534662221108, ""long_vol"": 0.00010471140859043295, ""ratio"": 1.301246430130252, ""rolling_mean"": 3111.7875, ""rolling_std"": 1.1723836720870504, ""history_length"": 60}"
2025-12-14T06:21:45.470155+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.946804723379835e-05, ""long_vol"": 4.7315016789826565e-05, ""ratio"": 1.4682029500776808, ""rolling_mean"": 90195.65416666666, ""rolling_std"": 11.886789318849912, ""history_length"": 60}"
2025-12-14T06:21:45.470155+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013586414704060067, ""long_vol"": 0.00010359906460269407, ""ratio"": 1.311441831657885, ""rolling_mean"": 3111.8261666666663, ""rolling_std"": 1.1508259254702766, ""history_length"": 60}"
2025-12-14T06:21:57.274540+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.946804723379835e-05, ""long_vol"": 4.7315016789826565e-05, ""ratio"": 1.4682029500776808, ""rolling_mean"": 90195.54116666669, ""rolling_std"": 12.04770448515284, ""history_length"": 60}"
2025-12-14T06:21:57.274540+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013610820540073428, ""long_vol"": 0.00010301169736575892, ""ratio"": 1.3212888330289434, ""rolling_mean"": 3111.871833333333, ""rolling_std"": 1.1185333794321959, ""history_length"": 60}"
2025-12-14T06:22:09.931378+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.915905880172684e-05, ""long_vol"": 4.735862102165539e-05, ""ratio"": 1.460326701026681, ""rolling_mean"": 90195.40266666669, ""rolling_std"": 12.249400243590411, ""history_length"": 60}"
2025-12-14T06:22:09.931378+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013819294436561287, ""long_vol"": 0.00010415812057998584, ""ratio"": 1.3267611166187543, ""rolling_mean"": 3111.9068333333335, ""rolling_std"": 1.0914979470258446, ""history_length"": 60}"
2025-12-14T06:22:21.879790+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.802905646213468e-05, ""long_vol"": 4.7392358944208215e-05, ""ratio"": 1.2244390816344113, ""rolling_mean"": 90195.24083333337, ""rolling_std"": 12.488063628604818, ""history_length"": 60}"
2025-12-14T06:22:21.879790+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013367752785172206, ""long_vol"": 0.00010415812057998584, ""ratio"": 1.2834095614183771, ""rolling_mean"": 3111.9420000000005, ""rolling_std"": 1.062293329850142, ""history_length"": 60}"
2025-12-14T06:22:33.647844+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.420545184404404e-05, ""long_vol"": 5.0151772140697844e-05, ""ratio"": 1.0808282445528312, ""rolling_mean"": 90194.8856666667, ""rolling_std"": 13.149592552386833, ""history_length"": 60}"
2025-12-14T06:22:45.406821+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.740671673545231e-05, ""long_vol"": 5.2779882551583014e-05, ""ratio"": 1.087662835917594, ""rolling_mean"": 90194.31883333338, ""rolling_std"": 14.342527268453724, ""history_length"": 60}"
2025-12-14T06:22:57.725929+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.815126870640231e-05, ""long_vol"": 5.440714956523933e-05, ""ratio"": 1.0688166752179036, ""rolling_mean"": 90193.58950000005, ""rolling_std"": 15.942917392999977, ""history_length"": 60}"
2025-12-14T06:23:09.616394+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.723276498911907e-05, ""long_vol"": 5.441998811422713e-05, ""ratio"": 1.05168646617467, ""rolling_mean"": 90192.8226666667, ""rolling_std"": 17.48499646105109, ""history_length"": 60}"
2025-12-14T06:23:21.404657+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.460182471889445e-05, ""long_vol"": 5.5830559577486316e-05, ""ratio"": 1.1571050909714535, ""rolling_mean"": 90192.17900000003, ""rolling_std"": 18.50959262982459, ""history_length"": 60}"
2025-12-14T06:23:44.532103+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.18897486003316e-05, ""long_vol"": 5.437074684524733e-05, ""ratio"": 1.1382913090468523, ""rolling_mean"": 90191.44816666668, ""rolling_std"": 19.68107664580078, ""history_length"": 60}"
2025-12-14T06:23:56.270486+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.266304294226714e-05, ""long_vol"": 5.4370395559884824e-05, ""ratio"": 1.1525213730190467, ""rolling_mean"": 90190.56716666667, ""rolling_std"": 20.77885741721648, ""history_length"": 60}"
2025-12-14T06:24:43.609850+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.657603627282718e-05, ""long_vol"": 6.0071928941945916e-05, ""ratio"": 1.1082719906858143, ""rolling_mean"": 90186.7325, ""rolling_std"": 25.084638531465863, ""history_length"": 60}"
2025-12-14T06:24:55.354639+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.660385378364857e-05, ""long_vol"": 6.0071499580975256e-05, ""ratio"": 1.108742985413038, ""rolling_mean"": 90185.54116666668, ""rolling_std"": 26.458593944711776, ""history_length"": 60}"
2025-12-14T06:25:07.584093+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.663162517588065e-05, ""long_vol"": 6.007192541365864e-05, ""ratio"": 1.1091974282004704, ""rolling_mean"": 90184.34966666668, ""rolling_std"": 27.7125570856616, ""history_length"": 60}"
2025-12-14T06:25:19.358240+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.665584897210494e-05, ""long_vol"": 5.7496205356075325e-05, ""ratio"": 1.1593086632292293, ""rolling_mean"": 90183.15816666668, ""rolling_std"": 28.862626558167094, ""history_length"": 60}"
2025-12-14T06:25:31.293103+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.676803363971349e-05, ""long_vol"": 5.753115379325526e-05, ""ratio"": 1.1605543994415966, ""rolling_mean"": 90181.78816666667, ""rolling_std"": 29.821907002402508, ""history_length"": 60}"
2025-12-14T06:25:43.075625+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.335312589199145e-05, ""long_vol"": 5.942855505294821e-05, ""ratio"": 1.2343077469515633, ""rolling_mean"": 90180.58783333331, ""rolling_std"": 30.429617045423697, ""history_length"": 60}"
2025-12-14T06:25:54.830266+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.307515553674809e-05, ""long_vol"": 5.940316794808639e-05, ""ratio"": 1.2301558664448657, ""rolling_mean"": 90179.3423333333, ""rolling_std"": 31.053009972652333, ""history_length"": 60}"
2025-12-14T06:26:06.570314+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.332083830036682e-05, ""long_vol"": 5.940316794808639e-05, ""ratio"": 1.2342917193312546, ""rolling_mean"": 90178.14899999998, ""rolling_std"": 31.652025329474256, ""history_length"": 60}"
2025-12-14T06:26:18.326612+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.354244740032628e-05, ""long_vol"": 5.942832750742815e-05, ""ratio"": 1.237498184533865, ""rolling_mean"": 90176.95566666663, ""rolling_std"": 32.1949627266719, ""history_length"": 60}"
2025-12-14T06:26:30.544322+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.94024757141977e-05, ""long_vol"": 5.9428752514902124e-05, ""ratio"": 1.167826561676431, ""rolling_mean"": 90175.77899999997, ""rolling_std"": 32.69643772127242, ""history_length"": 60}"
2025-12-14T06:26:42.291141+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.40467312728839e-05, ""long_vol"": 5.943084094162921e-05, ""ratio"": 1.0776682654682312, ""rolling_mean"": 90174.60249999998, ""rolling_std"": 33.14800725789587, ""history_length"": 60}"
2025-12-14T06:26:54.038913+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.974901470065699e-05, ""long_vol"": 5.943126167200952e-05, ""ratio"": 1.005346563739486, ""rolling_mean"": 90173.42666666665, ""rolling_std"": 33.55243352545746, ""history_length"": 60}"
2025-12-14T06:27:05.789162+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 5.960570694679907e-05, ""long_vol"": 5.94341574069286e-05, ""ratio"": 1.002886379606527, ""rolling_mean"": 90172.25116666664, ""rolling_std"": 33.910862970873744, ""history_length"": 60}"
2025-12-14T06:28:04.758548+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.00621681092519e-05, ""long_vol"": 6.432005394312324e-05, ""ratio"": 1.0892740881592897, ""rolling_mean"": 90165.63999999997, ""rolling_std"": 36.47225999513202, ""history_length"": 60}"
2025-12-14T06:28:04.758548+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014480918548837447, ""long_vol"": 0.00013721168575673879, ""ratio"": 1.0553706463828834, ""rolling_mean"": 3111.2060000000006, ""rolling_std"": 1.6925301489440838, ""history_length"": 60}"
2025-12-14T06:28:16.531580+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 7.025833366006726e-05, ""long_vol"": 6.447738171864866e-05, ""ratio"": 1.0896586025568495, ""rolling_mean"": 90164.00883333331, ""rolling_std"": 37.35392426422963, ""history_length"": 60}"
2025-12-14T06:28:16.531580+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014937195199077932, ""long_vol"": 0.0001352415003297398, ""ratio"": 1.1044831033860707, ""rolling_mean"": 3111.1371666666673, ""rolling_std"": 1.7597101953876892, ""history_length"": 60}"
2025-12-14T06:28:28.288841+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014940407627916789, ""long_vol"": 0.00013663495537940957, ""ratio"": 1.0934542765012136, ""rolling_mean"": 3111.0876666666672, ""rolling_std"": 1.8095634520528991, ""history_length"": 60}"
2025-12-14T06:28:40.214927+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014961236093459453, ""long_vol"": 0.0001366408554929757, ""ratio"": 1.0949313834052046, ""rolling_mean"": 3111.0381666666667, ""rolling_std"": 1.856738065247169, ""history_length"": 60}"
2025-12-14T06:28:51.987837+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014964933759711692, ""long_vol"": 0.00013574973301742606, ""ratio"": 1.102391395332664, ""rolling_mean"": 3110.988833333334, ""rolling_std"": 1.9014188205320213, ""history_length"": 60}"
2025-12-14T06:29:03.893014+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014956365026591828, ""long_vol"": 0.0001301954364446133, ""ratio"": 1.1487626168029663, ""rolling_mean"": 3110.9341666666664, ""rolling_std"": 1.9436801470726153, ""history_length"": 60}"
2025-12-14T06:29:16.163620+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014967461509896162, ""long_vol"": 0.00012863596009661174, ""ratio"": 1.1635518947155123, ""rolling_mean"": 3110.8654999999994, ""rolling_std"": 1.9782164754467015, ""history_length"": 60}"
2025-12-14T06:29:27.937083+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00014967464116967576, ""long_vol"": 0.0001286472847002486, ""ratio"": 1.1634496718560474, ""rolling_mean"": 3110.790166666666, ""rolling_std"": 2.0046771511208323, ""history_length"": 60}"
2025-12-14T06:29:39.727237+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015000678387265139, ""long_vol"": 0.00012848054368711986, ""ratio"": 1.1675447469926103, ""rolling_mean"": 3110.7158333333327, ""rolling_std"": 2.0265419253351724, ""history_length"": 60}"
2025-12-14T06:29:51.661653+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015000680809587076, ""long_vol"": 0.0001284920225457765, ""ratio"": 1.1674406326854216, ""rolling_mean"": 3110.639499999999, ""rolling_std"": 2.043238062405107, ""history_length"": 60}"
2025-12-14T06:30:03.417655+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.0001524497745844689, ""long_vol"": 0.00012932624494193013, ""ratio"": 1.1787999771656685, ""rolling_mean"": 3110.5678333333326, ""rolling_std"": 2.0512006336650668, ""history_length"": 60}"
2025-12-14T06:30:15.191310+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015236666559025676, ""long_vol"": 0.0001275673152678894, ""ratio"": 1.1944020713322145, ""rolling_mean"": 3110.4938333333325, ""rolling_std"": 2.0592866064935067, ""history_length"": 60}"
2025-12-14T06:30:26.964425+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.0001523666492040016, ""long_vol"": 0.000115971139884941, ""ratio"": 1.313832470347104, ""rolling_mean"": 3110.412499999999, ""rolling_std"": 2.0566004737125088, ""history_length"": 60}"
2025-12-14T06:30:38.873475+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.36338948743386e-05, ""long_vol"": 6.187365536706588e-05, ""ratio"": 1.0284489335053844, ""rolling_mean"": 90145.29250000001, ""rolling_std"": 39.40624645593251, ""history_length"": 60}"
2025-12-14T06:30:38.873475+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.0001523666492040016, ""long_vol"": 0.00011431002506680214, ""ratio"": 1.3329246416922695, ""rolling_mean"": 3110.311666666665, ""rolling_std"": 2.0192188174559735, ""history_length"": 60}"
2025-12-14T06:30:50.820987+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.36338948743386e-05, ""long_vol"": 6.187301788867154e-05, ""ratio"": 1.0284595296262327, ""rolling_mean"": 90143.4671666667, ""rolling_std"": 38.180799242801875, ""history_length"": 60}"
2025-12-14T06:30:50.820987+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015111117236898738, ""long_vol"": 0.00011333107975735409, ""ratio"": 1.333360387040535, ""rolling_mean"": 3110.2046666666647, ""rolling_std"": 1.9628269708545567, ""history_length"": 60}"
2025-12-14T06:31:02.579150+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.36338948743386e-05, ""long_vol"": 6.187365194393298e-05, ""ratio"": 1.0284489904038745, ""rolling_mean"": 90141.6416666667, ""rolling_std"": 36.82240894570748, ""history_length"": 60}"
2025-12-14T06:31:02.579150+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00015293667271955977, ""long_vol"": 0.00011389038766590796, ""ratio"": 1.3428409179551855, ""rolling_mean"": 3110.0866666666643, ""rolling_std"": 1.8960088917286393, ""history_length"": 60}"
2025-12-14T06:31:14.487943+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013654238427699068, ""long_vol"": 0.00011363055457898055, ""ratio"": 1.2016344088339808, ""rolling_mean"": 3109.962833333331, ""rolling_std"": 1.8283660313604477, ""history_length"": 60}"
2025-12-14T06:31:26.362658+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.987580847821098e-05, ""long_vol"": 6.469816231785212e-05, ""ratio"": 1.0800277160102614, ""rolling_mean"": 90137.73900000006, ""rolling_std"": 33.87154756689212, ""history_length"": 60}"
2025-12-14T06:31:26.362658+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.00013671320450291363, ""long_vol"": 0.00010841855985836686, ""ratio"": 1.2609760236762932, ""rolling_mean"": 3109.843666666665, ""rolling_std"": 1.7723793895678728, ""history_length"": 60}"
2025-12-14T06:31:38.123526+00:00,BTCUSDT,vol_spike,,0.2.0,"{""short_vol"": 6.987580847821096e-05, ""long_vol"": 6.336217775369143e-05, ""ratio"": 1.1027999818730987, ""rolling_mean"": 90135.66183333339, ""rolling_std"": 32.22669177380111, ""history_length"": 60}"
2025-12-14T06:31:38.123526+00:00,ETHUSDT,vol_spike,,0.2.0,"{""short_vol"": 0.0001362138211672832, ""long_vol"": 0.00010918012339032864, ""ratio"": 1.247606404329721, ""rolling_mean"": 3109.731666666665, ""rolling_std"": 1.7567373135163364, ""history_length"": 60}"
